,xt_x0,explainer,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
87,102564831859655.92,kernel,-119764699281132.08,1321767474730.8232,-0.009765625,2.383702095059421e+28,-2.944915353491883e+28,2.633066475652111e+26,-3298534883328.0,0.8352774926866722,0.1822010928936354,0.5454545454545455,0.5258303895897483,1.5,-1.0,0.37,0.3,1.2
88,170559349746320.47,kernel,64999300563616.914,4415825153748.332,0.125,3.1560199917847515e+28,8.564276797999551e+27,8.296386113574816e+26,-17592186044416.0,0.8839976579521018,0.6271195687631436,0.18181818181818182,0.09702320962338351,1.5,-1.0,0.37,0.3,1.2
89,197064235814999.56,kernel,14474893124283.887,4227123223547.457,-0.0625,3.6085254497800167e+28,-4.2912982823258097e+27,8.10897856674633e+26,8796093022208.0,0.8929419905331908,0.44582836651171404,0.9393939393939394,0.005675828635625102,1.5,-1.0,0.37,0.3,1.2
90,113098084611425.4,kernel,-190602937264014.94,256646754903.91895,-0.03125,3.3989901569017675e+28,-4.235060776323678e+28,3.476320551023307e+26,2199023255552.0,0.9126844662380234,0.17725336962646898,0.37373737373737376,0.3608097982907764,1.5,-1.0,0.37,0.3,1.2
91,113098084611425.33,kernel,-190602937264015.0,256646754904.0332,0.0,3.3989901569017675e+28,-4.235060776323678e+28,3.476320551023307e+26,2199023255552.0,0.9126844662380234,0.17725336962646898,0.9090909090909092,0.5412480939739668,1.5,-1.0,0.37,0.3,1.2
92,259183222556331.8,kernel,7345502830370.091,5191923728776.852,0.03125,6.083560234410702e+28,-8.925527388468658e+27,1.2440271227140622e+27,17592186044416.0,0.9391186146340975,0.47071161639383363,0.7171717171717172,0.9488898835999227,1.5,-1.0,0.37,0.3,1.2
93,197875555044079.2,kernel,-215795374586107.1,2041719595282.5203,-0.025390625,5.271155089797748e+28,-5.875259075404611e+28,6.92213919309216e+26,3298534883328.0,0.9516425752350337,0.12405158637063246,0.8080808080808082,0.0952555867253384,1.5,-1.0,0.37,0.3,1.2
94,340097618734403.6,kernel,191037257809490.8,6868116761678.25,0.0625,1.2739028870816279e+29,8.196691466016319e+28,2.2731697022785413e+27,35184372088832.0,0.9542491509234008,0.7739677102310811,0.4141414141414142,0.07291029904150648,1.5,-1.0,0.37,0.3,1.2
95,262500367905269.78,kernel,5010744993739.461,5448965417266.914,0.125,6.466747342052012e+28,-1.2333174668053378e+28,1.3257115069133186e+27,35184372088832.0,0.9554696216078421,0.5595826453401577,0.9393939393939394,0.9416783414077062,1.5,-1.0,0.37,0.3,1.2
96,264464162783306.38,kernel,-159709728628854.38,3837709147180.955,-0.046875,6.203755750973549e+28,-5.728720575256217e+28,8.606073404232223e+26,-13194139533312.0,0.9624921722246316,0.1551049673732795,0.22222222222222224,0.5616622547996385,1.5,-1.0,0.37,0.3,1.2
97,352832264283107.5,kernel,224688355234552.28,7842782015131.539,0.125,1.5003935236759876e+29,9.760794507920276e+28,2.7102288683892393e+27,-105553116266496.0,0.9750586375685333,0.8488001330042554,0.494949494949495,0.3831847307284662,1.5,-1.0,0.37,0.3,1.2
